t_front,t_rear,t_top,t_bottom,t_lateral,t1_long,t2_long,h_long,t1_trans,t2_trans,inc_t_trans,d_t_trans,K_trans,ang_Z,D,N_trans
0.043016765392318766,0.020721032931052014,0.04006791442220013,0.03740583921071637,0.03483083767481017,0.052987255051472906,0.07540849740025274,0.0653836398892866,0.026031652086328638,0.014644387962434596,-0.40190643207115145,0.249409662418707,0.9867779986476027,29.578262076732827,0.6622424211440728,1
0.033325456213452294,0.025517348779823215,0.0356446357611713,0.02004598786773323,0.025458506569378044,0.06347444389319508,0.02093503046863096,0.01274378388832114,0.02690597112240992,0.01175781378555665,-0.42136433036130905,0.23911295028382712,0.5575995195765449,44.14260633538491,0.43873278408253696,5
0.03572597894798884,0.029499497957675383,0.022658002049364925,0.04243519173848304,0.03937351487179524,0.03467292505853861,0.023864378973466653,0.05693822073157032,0.02455214568603844,0.0250632066808442,-0.8768283946776496,0.15144231637896574,1.198849019264046,33.62996331225252,0.4338479635320558,3
0.0415799540208634,0.012336110639600231,0.021476184716334546,0.02212798922117262,0.026356974220733013,0.025462227882837814,0.08623451381983087,0.07604727385576852,0.018412045383715655,0.020764211058528766,-0.7196876890937127,0.17304123904115803,1.2785115001062586,31.784376891319802,0.6317143487304534,1
0.042324849980884,0.024123678343190333,0.02473047218143547,0.03569035393113176,0.03800888353401744,0.024160541127685786,0.05019488497148526,0.022010460064690325,0.01953668168622647,0.0202409629682502,-0.18246458284958322,0.35538681200122124,1.1542179070196008,29.678511354827194,0.58258867469138,5
0.02885576569861524,0.011181700979224227,0.038250860887116225,0.020602897187571505,0.042853629056617326,0.05686708529175155,0.08431668452289727,0.07912602492983063,0.011695085294081458,0.02333464604921122,0.6601279687129874,0.5253115112399652,1.3981819374425128,28.51905891721576,0.6785995234100534,2
0.03733965841518927,0.01716960010130458,0.031463943415501815,0.02739413519479168,0.02252467078905572,0.017996379915358414,0.05855527584690556,0.0510668882847741,0.011024014902289115,0.016855276588199054,0.2845076674504302,0.5678327802514356,1.0649472102632245,34.37801493694906,0.5728806158344797,4
0.03982623852550585,0.010271864509250038,0.02047123941613911,0.03754366964108878,0.025380016209896435,0.08346499811080432,0.07916388910746958,0.05041019488652115,0.00676326237538559,0.03743338299272526,0.1925479930358317,0.788067351510537,1.4706544033979099,6.601419248476583,0.5400223111518803,5
0.03654396359528821,0.011425119184399622,0.03506521206640415,0.031550184104085596,0.030822224649572686,0.03607134389962661,0.06987067035199418,0.027564112170533735,0.024056252803271578,0.026474303128162843,-0.020147624793348085,0.1468901425752005,0.9334114963934105,36.757935813793765,0.48955127681448807,4
0.03651203343074627,0.016515233474050733,0.023628549983477,0.023031869826678094,0.026099244099154546,0.04968891206911556,0.09669883557093403,0.04242944901940157,0.006452139439780498,0.03783098946586513,-0.6743946717088752,0.5734037241228259,1.2186539480126588,32.910813581166686,0.48920675061420976,2
0.04162304096664573,0.012657649859310088,0.042666051625104444,0.03753364760852815,0.023496873411167043,0.09111917076820489,0.09694429003491996,0.06486992844063336,0.028678258002257578,0.01266616424152616,0.11598423990521811,0.4725113180071744,1.3124736973566615,34.925956912870454,0.5577170958682166,4
0.0401501167514087,0.015586018103381104,0.036072649708256445,0.030082279421254726,0.03342123143701352,0.07662662619335572,0.07435022591308359,0.01876356757521462,0.01728653281627392,0.016572709897799975,-0.4293917212235253,0.6078329655723265,1.236399489967217,36.04477208399547,0.517563509916573,4
0.026944619628876287,0.026164870517566163,0.032555607599462015,0.03883297935744559,0.04083657892108998,0.05802574176778054,0.08472416269830436,0.07201285168465661,0.028096788411458563,0.010831290976884553,0.14831699069399173,0.8704534744271855,0.5981384709578106,0.7820066877334281,0.5624224135064626,3
0.035600073491564535,0.02407460928135141,0.030758790581716856,0.03713781455970995,0.035069061700904146,0.055618138727078055,0.0246102928292855,0.060630552827821614,0.00879234371878112,0.005988397776590986,0.37892222717798163,0.5298316315690237,0.9807720135594223,18.762858962885378,0.42389409735801376,2
0.0440364962852053,0.0262560741845893,0.021124030739830057,0.031845576282758935,0.03766060113591402,0.08760775614762895,0.021816969572090325,0.04813244800732502,0.009891991496695757,0.021428436691588892,-0.6405572767107595,0.11692010946105458,0.763940773403953,9.85303200885651,0.6961411082217093,3
